A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
3504.0,-0.404798455,-0.636124161,0.06807139,-0.015310001,1.739165413,1.090845027,-1.382849117,good
3505.0,-2.251848066,-0.167769259,-0.073715424,1.639973659,0.505095592,1.747491356,-0.299899373,bad
3506.0,-3.846923513,-1.84737997,1.472218837,0.642100779,0.89798814,0.035669714,-3.453481778,bad
3507.0,-1.680703865,-1.174720822,1.609465182,0.972546094,0.358214106,0.495325489,-0.751744832,good
3508.0,-2.748699712,-2.852489657,-1.3900673,0.308634436,2.55681627,2.297282447,3.419852669,bad
3509.0,0.693422035,-1.43505133,0.701308156,2.3008216,0.60385951,1.567164684,-0.442167341,good
3510.0,-0.815174261,-1.583965323,1.87312307,-0.339978627,1.401494186,-3.250939076,1.070209221,good
3511.0,1.555033195,-0.517199556,-1.253830496,1.910293824,-1.246622327,-0.589853059,-0.014548296,good
3512.0,-0.967935598,-2.874375372,-1.193722746,0.603789085,-0.122782626,-1.383236884,-2.365989395,good
3513.0,1.538812545,-2.104370686,-1.209299533,0.471060473,1.572962234,-0.413415731,0.450130636,good
3514.0,2.061365504,-1.738690877,0.387993365,0.994916261,-1.544328168,3.52008681,0.167576207,good
3515.0,-1.944176362,-2.24196244,3.950713072,-0.544151056,2.105970689,0.286420022,-0.961164357,good
3516.0,-2.187286899,0.199457964,0.172749746,2.673958156,-0.012879802,0.333468019,1.882161474,bad
3517.0,0.874626666,-0.458846728,-4.350510182,2.880395586,-1.985316728,1.49751444,0.26666639,bad
3518.0,-2.749660963,2.162760065,-0.875878495,-0.082706499,1.753561366,-0.773796446,-5.10061664,good
3519.0,-0.032135409,0.096373975,-0.711031528,-0.764649878,1.530441595,-2.237087872,1.66902099,bad
3520.0,-0.083517126,-3.397728471,-0.00728063,0.825889683,2.126599495,-2.321048257,-0.993894782,good
3521.0,-3.422046413,0.885946857,1.065531995,0.945259751,2.435373129,-1.043162492,-0.590615714,good
3522.0,-1.562730541,-1.248686785,-0.127256543,-0.200353104,4.489207368,0.532332799,-0.506908778,bad
3523.0,-2.103942418,1.937547057,-1.392326205,2.327345378,-0.610525865,-0.084870675,2.330347175,bad
3524.0,-1.207448947,-0.451045983,-1.210911866,-1.159410742,-0.26670842,0.86145508,-2.877781254,bad
3525.0,-0.636076384,-3.746856316,4.377381576,-0.886809918,-0.655860452,2.587461459,-0.482243679,good
3526.0,-3.526069166,1.146947206,-0.193728771,0.271124563,-0.282697872,1.773856809,1.444897577,bad
3527.0,-0.865415634,-1.53193856,-3.097760939,2.512153334,-1.663617733,-1.179214331,-3.978524859,bad
3528.0,2.509492887,-1.462284095,-5.027305773,0.872108034,-0.257888163,2.322183456,-0.207245857,bad
3529.0,-0.723779331,-2.676169108,-1.271481053,2.80925553,2.582924246,3.096017152,1.975668692,good
3530.0,-4.364770059,1.737477236,0.201829251,-1.728574662,2.460493814,-1.456355525,-5.634195153,good
3531.0,1.454808067,0.200337446,-0.17407341,1.788338913,-2.639062935,-0.416706072,2.492781622,bad
3532.0,-1.497277787,0.167397703,-0.421731488,1.385036147,2.062775629,0.220939013,-1.228239389,good
3533.0,-1.889866246,0.998358788,2.37336173,0.045410577,-1.348579012,-3.30618379,1.551755314,good
3534.0,0.622590345,-0.213581134,-0.900256853,2.120276465,1.597765139,0.491481553,-1.172440423,bad
3535.0,-0.604538219,-0.646110749,1.381263385,1.281144459,-2.171926198,-1.473862079,0.061930121,bad
3536.0,0.688837191,-2.370800595,-2.721858014,1.510991276,2.164849106,1.545986243,1.451621714,bad
3537.0,4.093132218,1.070868171,-2.732467987,-0.539275227,1.731410868,1.572190431,0.521665548,good
3538.0,3.136620455,-2.981823783,-2.254804458,1.792371943,0.057672982,0.981282885,0.671129906,good
3539.0,-0.438077175,-2.006049618,-3.38307656,1.19741702,-0.306324307,3.399036129,-1.038366412,bad
3540.0,-2.976331155,-1.440100102,-1.213032738,-0.906927156,1.015068867,3.34896357,-2.704740981,bad
3541.0,-1.054740642,-2.418859423,1.434243565,-0.800107897,-0.272066899,-1.915304267,0.270741075,good
3542.0,-0.285875326,-1.843383573,-0.204662152,1.195714228,0.450107081,0.249464413,0.436686274,bad
3543.0,2.105450664,-1.207311829,-2.725219879,1.228063251,2.09363866,0.43751497,1.21543583,bad
3544.0,-0.562327703,-2.16738344,-0.86729569,0.496307948,-0.261085087,-0.865254657,-0.270118466,good
3545.0,-3.650937339,-1.404923497,-0.773075719,2.102798219,-0.227982211,3.189224922,2.119538103,bad
3546.0,-1.20665853,1.407794955,1.380428695,3.400700419,-1.837667292,-3.504348319,2.329274555,good
3547.0,-0.180285943,1.519124445,-0.918402703,0.728151675,1.004768418,-2.286394551,2.506834119,bad
3548.0,-0.67343172,1.902373224,-0.868918048,-0.964471121,-0.915969836,2.003425952,-0.148094755,good
3549.0,-3.665572687,-1.790805601,1.906633041,0.021281231,0.868752981,0.296769053,1.44882124,bad
3550.0,-1.163636873,-0.217289811,-0.020166125,1.666147092,-1.354427839,0.17638486,0.866186822,bad
3551.0,-1.498383389,-0.87745721,0.428513934,-1.569404671,0.033630368,2.421253382,-3.534016691,good
3552.0,0.455105367,-1.543566207,-2.872292136,0.202123833,-0.633656553,2.558788577,-1.935700362,bad
3553.0,2.603956055,2.545677995,-4.185818231,2.504195872,-1.037755579,0.750245537,-1.104954734,good
3554.0,0.821891982,1.273898352,-0.520181158,1.009972244,-0.526847657,-0.874769789,2.936987174,good
3555.0,1.06497889,0.340353483,-1.156282542,-0.912400379,2.538195287,-0.831589934,0.173653987,good
3556.0,0.670925442,1.256008935,-4.594956527,2.815058559,0.848239996,1.612066161,-1.838806737,good
3557.0,-0.494402206,-1.348105351,-3.268363021,0.715053752,-1.75080707,1.087090588,-3.095059758,bad
3558.0,-2.148437085,-1.868764004,2.537166072,1.066061392,1.397432141,0.778869831,-0.171514808,good
3559.0,-7.151703059,-1.370716878,1.673137533,2.702934163,-0.136146011,4.127709048,3.554015134,bad
3560.0,0.754702846,-3.949926231,3.002987332,2.5136369,-0.005472002,2.332417583,2.453666286,good
3561.0,0.661382721,-0.432800322,1.135896851,1.391424049,0.265083536,1.043407423,1.002259234,good
3562.0,1.132991657,-0.845150383,-1.277652116,-1.404552235,1.713443953,0.210441075,1.49337749,good
3563.0,-1.294640788,2.831243144,-2.741857129,0.915658447,0.80334771,0.046404736,-4.488313518,good
3564.0,-1.011784956,-0.976148361,0.772293969,0.893672658,-1.434231725,-0.775497047,-1.089252346,bad
3565.0,1.703314715,-2.375885235,-2.175297145,-0.052689204,2.660547594,0.049495708,1.581261549,good
3566.0,-2.901645744,0.287453836,0.52120402,1.875045229,2.15400696,1.206162746,1.499011058,bad
3567.0,3.014566471,-0.631046495,-0.24429981,2.524328352,1.210399408,-1.507047907,1.949540556,good
3568.0,-2.486229166,-3.872029726,4.647456182,1.480579793,2.203325647,0.32886347,-0.900962827,good
3569.0,1.586819494,-0.821387709,-0.191647112,2.969261308,-3.476637725,-0.9439136,-1.447407664,bad
3570.0,3.635593858,-2.840819366,-1.620446508,-0.2651145,3.541542147,0.349432204,0.6169814,good
3571.0,0.681359862,-0.565209948,0.552918753,2.170155122,-2.178366676,-0.25823808,-2.736862892,bad
3572.0,-3.004635637,-0.846908379,-3.520080473,-0.66153515,-0.585545799,4.886635613,-1.839627396,bad
3573.0,0.549132518,-2.966270367,-0.139809845,-0.24507788,3.867031384,-2.255972748,-0.003109107,good
3574.0,-3.093009038,-0.671068245,-2.683308044,-0.192589035,-1.589697141,2.579041333,-2.291247659,bad
3575.0,3.264381853,-0.426724862,-1.604338008,1.162339274,3.736083066,-0.798968253,1.732524419,good
3576.0,-3.023206613,0.462444204,0.017101868,-1.346225188,1.101464221,2.257115818,-0.662106626,bad
3577.0,-0.054052452,-3.361423653,0.32127187,0.902746817,0.751227556,-1.879126386,-0.395249528,good
3578.0,0.000305633,0.239963341,0.732234161,2.56172321,-1.573331581,-1.266561987,0.267861555,bad
3579.0,-0.491808951,-0.034896618,-4.408895217,2.996397173,0.170094807,1.823366439,-0.26541206,bad
3580.0,-4.764191786,-0.975257687,2.647538872,0.868845074,2.435195552,0.402740146,5.189715685,bad
3581.0,-0.270194205,0.365092177,0.822544228,1.705488187,-2.421063703,-0.279986072,2.57033771,bad
3582.0,0.310255186,1.287746959,-1.959897685,2.222417686,-2.636321597,-0.081388636,1.325830189,good
3583.0,0.757868257,1.477388203,-2.444446471,-0.519191298,-0.478558977,2.280916336,-3.960265632,good
3584.0,-0.145952125,-1.657361713,0.265041825,2.661644539,2.405706673,-3.553420012,0.545749303,good
3585.0,-0.142389915,-1.182125758,1.720323112,2.314595515,-1.272217046,-1.510105063,0.35105039,bad
3586.0,0.284831799,-0.512410601,0.227518639,0.52380223,0.872697995,1.216290058,-1.381367881,good
3587.0,-0.005958581,-2.103965089,1.011063169,0.683266325,0.778403572,-2.0409242,2.193171589,good
3588.0,-1.107737674,-0.913662167,-0.427578595,0.031824705,-0.867915417,1.521657008,-0.754772933,bad
3589.0,-0.212315829,1.14726346,-0.595280551,2.517219519,0.126837502,-2.30884037,2.589012926,good
3590.0,1.222650678,-1.675179979,0.919847603,-1.906820275,2.1613968,-0.484258498,4.077163435,good
3591.0,0.29767133,-3.960035257,-0.18688929,2.683768448,1.645774458,-2.592620638,0.248185788,good
3592.0,-0.334260756,-1.929154643,-0.178136971,2.255101762,5.316070887,-4.105873998,1.341249631,good
3593.0,-3.233427378,-2.088085851,2.662541179,0.883920621,0.34746017,0.941762867,-1.236918712,bad
3594.0,-4.921335618,-0.231576888,3.079896038,-2.011756053,0.528195017,1.303737328,-0.840986776,good
3595.0,-0.826173149,-3.465768419,-3.391670449,0.262105904,1.473123289,4.24993938,1.142108458,bad
3596.0,-4.007358605,-0.484425035,2.723683461,-0.280017443,2.485075121,-0.996605882,-2.101646699,good
3597.0,-2.980468841,-2.408950137,-0.781806478,2.80575129,1.012393879,4.778509976,0.821488579,bad
3598.0,-1.424046526,2.889107267,-1.607763412,2.451862658,2.093896692,-1.405789716,-0.064418364,good
3599.0,0.912156093,-2.007618624,0.214032521,2.446091158,-0.563639379,-1.68269196,1.516106884,good
3600.0,0.885404263,-1.592328864,-3.242056579,1.21608102,-3.478284883,2.560784714,-0.372651142,bad
3601.0,-2.076183782,0.10911225,3.326324281,2.826954359,0.020252037,-0.837847571,0.649804223,bad
3602.0,0.57383796,-4.604309375,3.498755063,2.549497954,0.11755595,2.629807952,3.744711358,good
3603.0,1.114073892,-2.271133682,-1.681154384,0.722807299,3.068057818,-0.745080015,1.782646005,good
3604.0,-0.649212984,0.117758497,-2.084882767,0.561304723,2.559953855,-0.986764558,3.696714537,bad
3605.0,-3.113513623,0.534318213,-0.359147815,1.460500509,2.077844049,-0.118129916,-1.141635635,good
3606.0,-0.64345762,-0.107456699,-1.04102918,2.152756042,0.592407878,-2.736255131,-1.824904108,good
3607.0,2.716717861,-2.104635591,-0.609056133,3.02772091,-0.221629654,3.970374429,3.319835117,good
3608.0,-0.421783735,-1.612723821,-1.810132473,0.022731534,-1.328016783,0.45192634,0.426446217,good
3609.0,2.279107225,-1.47381281,3.693300597,2.536903597,-2.612736677,-3.778314189,1.225941103,bad
3610.0,0.748519458,-0.598778042,-3.859951726,0.660424533,1.591584714,1.570879838,1.986412486,bad
3611.0,0.637960928,-1.820886432,-1.547907723,0.295327968,1.791958688,1.943793586,0.280977383,bad
3612.0,0.040254695,0.300565385,-0.588036422,0.791711163,0.969212542,-0.987202915,-0.944209504,bad
3613.0,-1.389891028,0.861630335,-2.185817492,1.05375497,-0.172354165,1.455256064,-0.87745592,good
3614.0,0.752902638,-6.08689375,4.686212276,1.069542836,-0.423433291,2.848396477,-1.331629395,good
3615.0,-3.066761368,-1.048931995,2.252144093,1.448770702,0.76339449,-0.643525399,3.086566434,bad
3616.0,-0.028301416,0.673264832,0.18410859,1.272846977,0.925253121,0.288044808,-1.992564683,good
3617.0,0.775449613,-1.211850968,-3.905036526,1.223717016,1.621898168,3.552186063,-1.151269301,bad
3618.0,0.86128285,-0.996567217,-0.727968727,3.078162986,-0.705652928,-1.579707409,0.440505842,good
3619.0,-2.863613161,-3.169046126,1.306072766,-0.666747449,-1.499914063,0.992840657,-4.423516212,bad
3620.0,-4.90039376,-1.68614801,1.897961246,1.443063785,-0.261357195,2.294371088,1.503667484,bad
3621.0,0.719876727,-3.336182456,-1.099830555,1.482469363,-0.293181795,-0.415931763,0.956300718,good
3622.0,0.635970265,-2.422350494,2.208336835,2.7198782,1.74755085,1.692315625,1.265160783,good
3623.0,-3.82955684,-0.492880711,1.58137013,2.441031642,-0.618750656,-0.288019553,5.536747898,bad
3624.0,1.272060507,0.365450752,1.295580507,-1.211840728,2.920993141,-1.863686772,2.59718064,good
3625.0,-1.641648257,1.742167922,-4.940530387,1.607117284,-1.458742577,2.644386476,1.594064952,bad
3626.0,-1.137463833,0.182622754,-0.164095298,-0.393167471,-1.443082903,0.126676747,-0.509261855,bad
3627.0,-0.207783301,-2.213989425,1.016779755,2.310450304,-1.69462565,0.562488831,0.316418297,bad
3628.0,-3.133887952,-0.097507699,-1.332843046,0.789340757,-1.442271604,1.058388933,-1.038278443,bad
3629.0,0.272788302,-1.538869707,-2.661360717,4.816726008,-0.491633217,-1.692431107,-0.53944205,good
3630.0,1.62467996,-1.832174211,-3.455343921,1.607084729,0.276397874,3.290654055,-2.109832124,bad
3631.0,0.75061813,-1.306562315,-1.718822411,0.304773748,1.202893956,1.308207843,-1.839709536,bad
3632.0,0.622641076,0.47419001,-2.698898228,3.461244864,-3.326205696,3.719800716,-4.061398882,bad
3633.0,-1.017692212,0.806514438,1.131862001,2.677221643,1.181504985,-0.972329056,2.181118542,bad
3634.0,-1.307340552,-1.495842827,0.360144285,1.287923777,2.942469499,0.551923736,3.336713101,bad
3635.0,-2.883794799,-3.492210252,0.496504487,2.01310809,1.337387942,1.625234197,5.303691147,bad
3636.0,-1.354862525,-0.585764384,-3.027639492,3.340168631,-2.241304338,-0.788301781,0.058757464,good
3637.0,-3.026836026,0.962312473,-0.516213768,-1.39690954,-1.209017756,1.36093326,-1.209371265,good
3638.0,0.723468166,-2.900737972,-1.640903127,1.550032307,2.225629228,-0.895656441,2.275525222,good
3639.0,1.048381823,-1.839771286,-1.376465914,3.183665186,0.253453804,-1.620282534,-0.024782906,good
3640.0,-0.731726405,-2.834785139,-0.603772315,2.138972255,-0.7654993,3.035790538,-1.759214369,bad
3641.0,-2.220093576,2.68953204,-1.360323088,0.375715521,1.110462901,-0.595112325,-1.917976581,good
3642.0,-3.310745467,-1.037640479,2.353780305,0.800274858,3.369074275,-1.398208439,-4.108894568,good
3643.0,-0.491633391,-0.602562968,-0.206738132,0.906869069,2.235162841,-0.902593416,2.926372989,bad
3644.0,3.736865832,0.333673283,-0.130783565,1.178783954,3.370875752,-1.297338321,3.160949687,good
3645.0,-1.774583207,-2.998949187,4.606385858,0.058522934,1.368155673,0.934525467,0.014200275,good
3646.0,-1.534866075,-2.81447693,-1.526625819,0.79127954,2.271709162,3.727642712,1.072321024,bad
3647.0,-2.754867776,-0.703909382,-0.459260284,1.88132249,-1.11462496,1.091556689,2.575213796,bad
3648.0,-0.721063355,-0.848216366,-0.70666115,0.802175979,-0.381319625,-0.545139919,2.069509514,bad
3649.0,1.833619979,-4.414764977,0.962194867,4.172800489,1.154648092,2.276095375,0.478269528,good
3650.0,-3.947004531,3.164370307,-2.037451683,0.765063597,2.937937722,-1.403866169,-4.643768843,good
3651.0,2.539110403,-1.781323994,-0.464490145,2.84389669,4.002744104,-2.228520372,2.360765322,good
3652.0,-3.245998613,2.514563491,0.259883416,-1.334722577,1.824930891,-1.338919921,-3.202740023,good
3653.0,-0.544405715,-1.240239165,1.378228533,1.645772913,1.042866782,0.349052315,-1.947408878,good
3654.0,-0.427486229,-2.172022754,-0.815573451,0.446631363,-1.236801965,1.379888927,-2.201604888,bad
3655.0,-0.887670541,-0.084857387,-0.755431175,0.145391828,1.062442109,1.453168701,-1.950320823,good
3656.0,-1.527219302,1.658760833,-4.080014991,0.860941315,-0.974705665,1.51182187,0.422928552,bad
3657.0,-3.328450263,-0.307328307,-1.951539178,0.58811625,-1.878286797,3.213166051,0.258639507,bad
3658.0,-1.245988902,-2.986390261,0.786796603,-0.692880976,-3.365292531,2.00360165,-1.952773954,bad
3659.0,-0.403559622,-1.563125004,-1.578352241,4.080576129,-0.697546847,-2.415979785,-1.169836168,good
3660.0,-1.399653561,-0.561242518,2.378155731,1.439750436,2.906046409,-1.428846518,-2.284637715,good
3661.0,-1.90216306,0.976375539,0.732034303,3.480407749,0.267570026,-4.607841104,1.234749952,good
3662.0,-1.489220294,-2.648797765,-4.997272132,-0.084500545,3.301842943,5.371677004,3.079908093,bad
3663.0,0.100569417,0.900246265,2.325549817,-0.766839854,0.071170194,-2.250446879,2.624366428,good
3664.0,-0.353171649,-1.573997834,-2.4402997,1.519945162,0.002562535,-0.595015784,-0.434602915,good
3665.0,1.509341662,0.870359499,-1.6121142,2.454735384,-0.423508598,-0.724339547,1.93905777,bad
3666.0,-0.227007801,-1.423544639,2.56971074,1.038374241,-0.996261598,-2.867203641,-1.932152263,bad
3667.0,-1.307506835,-0.779572228,-4.420471164,0.740101707,-1.406777122,2.272082519,-2.600627211,bad
3668.0,1.067835473,-2.3637292,1.579480499,-0.62774093,-1.351699815,3.430219056,-1.134481826,good
3669.0,2.697142214,-1.820709366,-0.433326462,0.678484772,1.955353081,-0.735992437,2.106155005,good
3670.0,-0.373634004,-1.758255448,-3.152849405,2.149092557,-0.387807669,1.893315302,-2.108192127,bad
3671.0,0.946689459,-2.081213324,-0.111165921,2.136934946,-1.980891217,-0.782724507,-0.994363844,bad
3672.0,0.769361212,-1.127547177,-3.182520245,0.519028897,-0.219221158,0.947265294,-0.782277871,good
3673.0,1.37600879,0.185048465,-1.197658635,1.690349646,0.472990272,-2.482578403,2.191127139,bad
3674.0,-0.863086673,-0.759133573,-0.683856552,0.031125912,-1.671518145,1.262743446,-0.568033409,bad
3675.0,1.892078643,0.954169191,-1.481275741,0.640674093,0.308714749,1.858212158,2.90375397,bad
3676.0,-1.037288412,0.366346116,-4.517652895,1.077038853,0.390722221,2.388542065,-1.382419645,bad
3677.0,-0.325175488,-1.185583268,1.797445991,0.37072102,1.101220986,0.473681895,-1.276436424,good
3678.0,0.592845748,-0.967982939,-1.42466522,2.620696053,-0.533477905,0.413022627,-0.140260908,bad
3679.0,-3.690033476,-0.873525081,2.228896977,0.329779232,3.151650576,-0.550207271,-2.83624902,good
3680.0,-0.584494482,0.10284819,0.305214564,-0.568384319,2.323589134,-2.502574702,2.618615143,bad
3681.0,-0.682456707,-1.934766138,1.073410696,1.132809211,-3.393447194,-1.189019316,-1.615105438,bad
3682.0,-0.813357163,1.720143421,0.698080042,0.631219087,-1.510805676,-0.672179493,2.575010153,bad
3683.0,2.555090846,-2.591458448,-2.617397357,-0.915404855,2.207459549,-2.606958158,5.478025057,bad
3684.0,0.918445512,0.512052773,-2.490343,2.640436746,0.93512328,0.952414191,0.11606493,bad
3685.0,0.470831799,-1.473399053,-0.297608983,1.097209351,-1.543419789,-0.705121171,-0.035106956,good
3686.0,-0.950541723,-0.878032973,-1.381008463,2.264994488,-2.574356228,-1.511089384,-2.005624759,bad
3687.0,-2.575556393,0.390144229,2.850173305,-0.207059684,2.073950561,0.639698452,0.944422302,bad
3688.0,2.606032193,-3.679310914,-0.271326115,2.597161321,0.495858864,2.784073054,-0.824822105,good
3689.0,-1.963238766,-2.639898991,4.052054785,1.515137929,2.180870107,0.392693765,-0.624850579,good
3690.0,-0.05330966,-0.450788314,-0.046452614,0.70069933,1.640553202,-2.093953123,3.592090472,bad
3691.0,-1.490275086,-0.567991035,0.887526824,-0.260951052,1.68149759,0.036148282,-4.120365395,good
3692.0,-1.953106039,0.054136648,1.977852311,-0.052252992,-0.707613625,0.808005115,-1.808142083,good
3693.0,2.120291411,-1.063668331,1.514873772,0.452446875,2.315999673,-0.230587543,-0.155481559,bad
3694.0,-0.864605535,-0.064787516,-1.066480372,3.133234629,1.142513579,0.685488676,1.349920757,good
3695.0,-1.408655821,0.549019768,0.226737958,-0.033462266,2.187062138,-0.895910258,-2.803778412,good
3696.0,-0.833621274,-1.103314664,0.15085896,0.373902004,0.985630046,1.314725324,-1.962664226,good
3697.0,-0.258636257,-0.400312462,-0.175797778,1.446483354,2.514169981,0.437559243,-1.238271661,good
3698.0,-1.697410227,0.034973005,0.273230181,1.132296519,2.695980347,-0.242545787,-3.365377449,good
3699.0,0.543925986,0.351044672,0.254268897,-0.229104749,1.936577931,-1.897021997,1.34871204,good
3700.0,-2.654698314,0.466165454,1.36065638,-1.391477566,1.596251876,0.289380224,-2.827877708,good
3701.0,3.002557156,-2.013221818,-4.684990067,-0.500138543,2.774750609,2.586885385,-3.056400752,bad
3702.0,2.150806334,0.621560589,-3.255874065,4.153899563,-1.243523579,0.33998713,2.553833014,good
3703.0,-3.469966894,0.161187416,1.817751338,-1.059005682,1.246757847,1.046128479,-0.819232392,bad
3704.0,-3.191808027,-2.068065559,2.342806455,1.08830402,1.859325063,0.777898305,1.265621547,good
3705.0,0.722922867,-2.815058561,-2.233039017,0.526597412,1.855820758,1.249778798,-0.633685208,bad
3706.0,0.812997781,-3.097410769,-0.474889061,0.336251733,-1.585159309,0.531201742,-3.349056395,bad
3707.0,1.237467716,-3.653573163,-1.406557037,0.723784547,-3.468093242,0.061522535,-4.311281608,bad
3708.0,1.926175958,-2.979593054,-0.766003398,-1.54286478,2.618039891,0.652028639,2.311521591,good
3709.0,-2.486787507,-0.602886668,1.37740695,0.77574141,0.626755722,0.46137289,-0.556968634,bad
3710.0,1.000807187,-2.120668455,-0.930667593,3.251231784,-1.516811353,-1.297011475,-0.100716598,good
3711.0,1.03353604,1.102442526,0.760450795,-3.067833488,2.791210071,-1.038841274,1.280264687,good
3712.0,-1.959698175,-1.673449832,3.165718762,-0.262965452,0.829822614,1.219801259,-2.146420065,good
3713.0,0.390908914,-2.229345691,-0.04717925,1.743922548,-1.089778327,2.233872488,0.719461552,bad
3714.0,-2.376222102,1.705030486,-1.029885984,0.125125266,1.142983541,-0.385940241,-4.856291001,good
3715.0,-0.809684774,1.444030595,-0.324452387,1.117037848,0.095019232,1.449867422,3.207720704,bad
3716.0,0.214291389,-0.701338673,0.408814829,0.778462481,0.927361115,-1.54708877,1.495648024,bad
3717.0,-0.355935653,-4.023887998,2.21153071,1.119227641,1.506340802,2.501914095,0.735253371,good
3718.0,2.707034725,2.388530982,-2.543166735,3.289255126,-2.678043398,0.629369301,1.421059511,good
3719.0,-1.753948737,-2.404526608,3.030541966,1.461401776,1.282876617,0.320760295,-0.401986967,good
3720.0,0.019534348,-3.379991914,0.249238365,4.411003903,-2.640517151,-1.491505988,-1.597359527,bad
3721.0,-3.402126958,-4.093941936,-2.361790864,0.710132281,-1.187019591,3.748214803,-5.319856723,bad
3722.0,0.017242902,-3.312535365,-3.099932129,1.350343462,-3.025360641,2.711290269,-2.931796158,bad
3723.0,-1.309113655,0.709457004,0.387914675,1.842579702,2.341315283,0.428396518,1.454817252,bad
3724.0,-0.896410734,0.069006498,-0.446789053,0.048893091,0.949138848,1.460102011,-2.349972115,good
3725.0,2.749569869,-4.193331448,-3.580433143,-2.190085458,3.918855994,2.030996976,-0.223255333,good
3726.0,1.753117793,-1.349035403,-0.651340805,-0.009139815,-1.212813289,4.082785482,0.169730639,good
3727.0,-2.825499373,-1.424939845,2.510174709,-2.277240765,0.082552035,1.245108443,-2.913336836,good
3728.0,3.749704124,-4.184498495,-1.79606613,-0.114751168,3.601092527,0.857336484,1.533792693,good
3729.0,-3.437177757,-1.405760077,2.515929794,3.015666233,3.270542649,-1.040078983,0.474794991,good
3730.0,1.800361413,-1.305509183,1.376614049,-0.063150028,4.1911636,-2.563769907,3.007054198,good
3731.0,-1.17370435,0.882699071,-5.144179751,1.433178456,-2.408160762,2.108997241,-0.012061768,bad
3732.0,-0.612113509,-0.140382592,0.221056063,1.653169995,2.077000023,0.16699374,-1.365244029,good
3733.0,1.020575034,-1.799720044,-1.452263597,0.953467183,-0.154009436,-0.217949376,2.386965287,bad
3734.0,-0.557750337,-2.13174696,0.281289627,1.742211952,-0.266631328,1.29658399,-0.012433307,bad
3735.0,-3.27631429,0.79249648,0.823381292,0.892559612,2.272862312,-1.107253673,-2.018944333,good
3736.0,-0.38681892,0.957506781,-0.31593066,3.380672174,-1.908308209,-2.620454083,0.022230395,good
3737.0,-0.618070607,-0.348387853,-3.039494257,0.179553375,-4.127414662,1.492505117,-0.821002238,bad
3738.0,0.646833087,-1.045231729,-2.904096843,4.465522979,-3.029308574,-1.233496269,-0.544826103,bad
3739.0,-0.868688565,-2.062113103,2.326546439,1.325197041,0.422210587,1.686690018,1.16616104,good
3740.0,0.383499492,-2.739851049,-1.630604315,0.978460502,1.195135411,-0.949087602,-1.11395109,good
3741.0,-0.759691661,-1.116892542,-3.867074637,0.291159628,-1.486209068,2.239112491,-2.797972751,bad
3742.0,0.600983512,-2.812223245,-0.020155414,-0.377672939,1.553911271,-0.84675209,2.040601557,good
3743.0,-2.102671946,-0.007395054,0.133886129,1.198670829,3.210020858,0.590544088,2.396013951,bad
3744.0,-5.012045557,-3.922079753,0.588416843,0.125602517,2.677196253,2.770350475,5.685252925,bad
3745.0,0.155233855,-1.188883556,-0.26064849,0.078006615,-0.916140764,-0.357039769,-2.317160544,bad
3746.0,2.999540514,-2.591738008,-2.629812638,3.130850808,3.431410805,-0.905438974,0.653144112,good
3747.0,2.212056888,-0.447372479,-4.119355624,1.00186291,-1.268154205,1.950030246,-1.44427643,good
3748.0,0.625605596,-1.200929107,-2.874731627,0.431195818,3.157479239,1.889707544,-0.101481348,bad
3749.0,-0.809220685,-1.723186461,-0.797727565,1.270493718,-0.506610805,1.296464979,0.00487338,bad
3750.0,-3.444345088,2.12601723,-2.60191038,1.728499389,1.741967143,-0.406072786,-1.187467937,good
3751.0,-1.775804022,-0.691374932,0.983704958,1.24474628,1.013582896,0.109081934,1.786843109,bad
3752.0,0.116351823,0.741875647,-1.017357821,2.396387207,-0.029596388,-2.003704787,0.26348289,good
3753.0,-2.043663942,-0.4113966,-2.697243647,1.739330092,-0.913505191,3.782240866,1.227386779,bad
3754.0,-0.034491468,-3.606194383,2.601699328,2.882483333,0.29195067,-0.292868579,-1.394184455,bad
3755.0,-3.31486237,0.173558962,0.90006406,-1.102727802,0.69527644,0.965928008,-2.720651525,good
3756.0,1.79569907,-2.871604994,-1.377614193,0.988918538,1.793614493,-0.228141388,1.384035334,good
3757.0,1.143041747,-0.42387707,-1.109456417,2.541135116,0.841866532,1.610463602,-0.012611428,good
3758.0,0.748482575,0.869340372,2.039248658,0.933981311,-0.24950108,-2.3682325,2.721538302,good
3759.0,-0.198065696,-2.931482113,1.747093023,1.67128892,-0.899779724,2.699313994,0.017095758,good
3760.0,3.338941079,2.501791012,-3.325553957,0.238513015,1.251663502,1.021681132,0.995985405,good
3761.0,2.932476411,-7.149847675,0.191302647,2.179602275,2.821643283,-1.210613461,1.454755859,good
3762.0,-1.987575637,-3.084057759,3.223005368,-0.439771064,0.954566584,1.330838414,-2.339589704,good
3763.0,-0.368843836,-0.277336728,-3.025782308,0.563870602,1.253722428,3.099850254,-0.458133124,bad
3764.0,-1.41249269,-0.537853126,-1.250144013,1.294042531,-2.746996856,-1.128404191,-1.526119857,good
3765.0,1.294423893,-2.076881581,-0.609024724,2.560102304,1.964543676,-2.225214888,1.053746966,good
3766.0,0.024053366,-3.905009576,-1.840887628,-0.236018132,3.199446969,-0.967985231,-0.815654524,good
